Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,103,Antisecretory Drugs+Mucosal Protectants,"133,468","£339,601.30","£364,350.34"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,102,Antispasmod.&Other Drgs Alt.Gut Motility,"9,134","£63,322.52","£68,117.94"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,503,Antiviral Drugs,"2,631","£30,577.51","£33,086.27"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2002,Arm Sling/Bandages,552,"£9,545.11","£10,350.82"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,308,Aromatic Inhalations,23,£25.39,£27.50
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2320,Bag Closures,18,£239.37,£259.54
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2325,Bag Covers,33,£761.58,£825.99
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1907,Base/Dil/Susp Agents/Stabilisers,"1,057","£21,300.06","£23,080.92"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2330,Belts,143,"£4,600.47","£4,967.88"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,204,Beta-Adrenoceptor Blocking Drugs,"82,490","£141,416.37","£151,115.80"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,301,Bronchodilators,"68,308","£632,482.80","£685,142.58"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,404,CNS Stimulants and drugs used for ADHD,"2,184","£107,707.28","£116,775.92"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2113,Catheter Maintenance Solutions,345,"£10,283.55","£11,150.89"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2205,Catheter Valves,236,"£3,509.87","£3,776.23"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2102,Catheters,"2,262","£167,721.30","£181,902.82"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2017,Cervical Collar,4,£21.36,£23.14
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2103,Chiropody Appliances,5,£23.32,£25.24
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,105,Chronic Bowel Disorders,"5,153","£195,701.58","£211,824.12"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2335,Colostomy Bags,689,"£132,464.21","£143,580.39"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,910,Compound Vit/Mineral Formulations,362,"£4,332.13","£4,512.22"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2104,Contraceptive Devices,166,"£1,726.01","£1,871.22"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,703,Contraceptives,"29,905","£312,028.76","£337,936.17"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1913,Cordials/Soft Drinks,2,£2.54,£2.76
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1104,Corti'roids & Other Anti-Inflamm.Preps.,"4,092","£17,155.62","£18,537.29"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,603,Corticosteroids (Endocrine),"21,176","£175,230.78","£188,597.06"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,302,Corticosteroids (Respiratory),"47,593","£1,389,505.62","£1,506,393.23"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,309,Cough Preparations,"1,440","£2,597.38","£2,760.75"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,303,"Cromoglycate,Rel,Leukotriene Antagonists","4,905","£141,376.25","£153,252.58"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,801,Cytotoxic Drugs,633,"£20,981.55","£22,713.41"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2345,Deodorants,646,"£6,836.06","£7,414.04"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2346,Discharge Solidifying Agents,82,"£4,914.27","£5,330.08"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,202,Diuretics,"102,762","£129,899.91","£137,466.99"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1201,Drugs Acting On The Ear,"4,762","£17,715.42","£19,159.38"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1202,Drugs Acting On The Nose,"19,738","£137,257.44","£148,653.17"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1203,Drugs Acting On The Oropharynx,"3,108","£16,741.20","£18,118.58"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,606,Drugs Affecting Bone Metabolism,"28,654","£116,710.75","£125,826.25"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,109,Drugs Affecting Intestinal Secretions,"2,084","£108,553.88","£117,619.00"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,802,Drugs Affecting The Immune Response,"3,519","£111,241.07","£120,421.13"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,704,Drugs For Genito-Urinary Disorders,"39,510","£610,882.15","£660,976.92"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,601,Drugs Used In Diabetes,"106,191","£1,741,867.09","£1,886,307.15"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,406,Drugs Used In Nausea And Vertigo,"19,161","£103,089.94","£110,902.05"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1002,Drugs Used In Neuromuscular  Disorders,"2,930","£20,899.45","£22,404.74"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,409,Drugs Used In Park'ism/Related Disorders,"11,520","£286,486.97","£309,934.51"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,402,Drugs Used In Psychoses & Rel.Disorders,"23,999","£281,285.20","£302,736.13"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1001,Drugs Used In Rheumatic Diseases & Gout,"63,372","£382,810.07","£412,900.66"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,410,Drugs Used In Substance Dependence,"15,742","£270,301.77","£291,473.11"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,411,Drugs for Dementia,"8,267","£128,581.76","£139,025.41"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,405,Drugs used in the Treatment of Obesity,794,"£24,154.61","£26,181.99"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2121,Dry Mouth Products,161,"£1,200.19","£1,300.12"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,101,Dyspep&Gastro-Oesophageal Reflux Disease,"8,948","£50,066.64","£54,041.92"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2107,Elastic Hosiery,"2,156","£32,054.27","£34,738.94"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1302,Emollient & Barrier Preparations,"40,362","£234,481.68","£253,829.20"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2122,Emollients,"5,707","£34,135.10","£36,958.29"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2130,Eye Products,"2,645","£24,076.56","£26,083.88"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2215,Faecal Collectors,1,£45.39,£49.23
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2350,Filters/Bridges,5,£225.00,£244.09
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,902,Fluids And Electrolytes,"3,486","£22,151.98","£23,817.59"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,909,Foods,391,"£21,883.23","£23,731.00"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2004,Gauzes & Gauze Tissue,160,"£2,257.35","£2,446.83"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1501,General Anaesthesia,442,"£3,607.02","£3,892.99"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,911,Health Supplements,63,"£7,624.06","£8,263.60"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,205,Hypertension and Heart Failure,"182,110","£515,293.46","£554,474.51"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,401,Hypnotics And Anxiolytics,"35,196","£143,664.11","£153,644.94"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,605,Hypothalamic&Pituitary Hormones&Antioest,"1,082","£230,422.64","£249,792.97"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2360,Ileostomy Bags,"1,119","£134,481.81","£145,863.83"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1405,Immunoglobulins,1,£42.88,£46.50
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2240,Incontinence Sheath Fixing Strips & Adh,17,£467.27,£506.71
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2230,Incontinence Sheaths,440,"£27,002.17","£29,237.52"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2133,Indwelling Pleural Cath Drain System,51,"£9,057.06","£9,823.45"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2132,Inhalation Solutions,17,£431.22,£467.30
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2285,Insert For Female Stress Incont,1,£39.87,£43.23
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2116,Irrigation Solutions,228,"£1,887.16","£2,043.95"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2370,Irrigation Washout Appliances,89,"£2,956.75","£3,184.48"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,106,Laxatives,"45,093","£190,980.17","£205,118.89"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2250,Leg Bags,"1,696","£54,356.68","£58,845.15"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,212,Lipid-Regulating Drugs,"161,390","£461,463.92","£496,043.63"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1502,Local Anaesthesia,"3,906","£27,297.07","£29,560.78"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1107,Local Anaesthetics,5,£52.23,£56.64
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,107,Local Prepn for Anal & Rectal Disorders,"4,274","£32,869.33","£35,553.91"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2138,Low Friction Products,24,£777.32,£842.84
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2114,Lubricant Gels,437,"£1,594.21","£1,726.04"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2127,Lymphoedema Garments,399,"£17,436.45","£18,907.56"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,908,Metabolic Disorders,19,"£5,875.37","£6,349.62"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2143,Micro-Enema - Sodium Citrate,1,£4.68,£5.06
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,905,Minerals,"2,145","£58,363.42","£63,087.02"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1108,Miscellaneous Ophthalmic Preparations,"12,028","£57,739.99","£62,368.61"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1315,Miscellaneous Topical Preparations,1,£16.27,£17.63
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,307,Mucolytics,"2,939","£71,560.31","£77,276.98"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1105,Mydriatics And Cycloplegics,138,"£1,603.54","£1,737.07"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2124,Nasal Products,901,"£2,033.53","£2,194.43"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2260,Night Drainage Bags,"2,639","£30,620.73","£33,022.69"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,206,"Nit,Calc Block & Other Antianginal Drugs","99,503","£300,114.38","£322,617.14"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2119,Oral Film Forming Agents,18,£574.06,£622.50
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,904,Oral Nutrition,"17,643","£627,507.84","£678,248.11"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2101,Other Appliances,"20,021","£161,706.50","£175,151.44"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,607,Other Endocrine Drugs,250,"£11,202.83","£12,144.68"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,912,Other Health Supplements,571,"£21,850.92","£23,525.95"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1905,Other Preparations,40,£328.01,£355.50
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2112,Peak Flow Meters,684,"£3,844.47","£4,162.18"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2137,Pelvic Toning Devices,3,£41.53,£45.00
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2141,Physical Debridement Device,7,£205.51,£222.84
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2129,Plantar Pressure Offloading Device,57,"£1,542.30","£1,672.28"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,201,Positive Inotropic Drugs,"12,961","£13,370.18","£13,897.19"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1305,Preparations For Eczema And Psoriasis,"3,060","£111,163.25","£120,540.55"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1307,Preparations For Warts And Calluses,521,"£6,521.00","£7,065.55"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2375,Pressure Plates/Shields,14,£94.09,£102.03
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1902,Selective Preparations,"1,446","£29,183.81","£31,240.09"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,604,Sex Hormones,"19,299","£177,467.33","£191,869.55"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,803,Sex Hormones & Antag In Malig Disease,"9,002","£440,606.11","£477,431.29"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1309,Shampoo&Other Preps For Scalp&Hair Cond,"3,139","£15,683.06","£16,973.45"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2020,Silk Garments,31,"£1,363.19","£1,478.23"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1904,Single Substances,8,£75.21,£81.36
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2015,"Skin Adhesive,Sterile",13,£236.72,£256.72
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1311,"Skin Cleansers,Antiseptics & Desloughing",420,"£2,426.87","£2,625.70"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2014,"Skin Closure Strips, Sterile",154,£323.08,£349.96
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2380,Skin Fillers And Protectives,"2,762","£42,922.39","£46,514.92"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2385,Skin Protectors,444,"£27,162.69","£29,455.51"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1003,Soft-Tissue Disorders & Topical Pain Rel,"14,186","£75,719.01","£81,964.09"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2009,Stockinette,"1,026","£10,654.83","£11,546.04"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2390,Stoma Caps/Dressings,22,"£1,569.31","£1,702.38"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1308,Sunscreens And Camouflagers,920,"£29,320.31","£31,276.49"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2010,Surgical Adhesive Tape,354,"£1,379.53","£1,493.65"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2011,Surgical Sutures,134,£249.53,£270.67
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2270,Suspensory Systems,9,£409.85,£444.55
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2012,Swabs,262,£686.80,£742.43
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,207,Sympathomimetics,41,"£5,446.70","£5,884.95"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,310,Systemic Nasal Decongestants,180,£419.51,£441.74
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,602,Thyroid And Antithyroid Drugs,"72,745","£248,680.74","£267,551.51"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1303,Top Local Anaesthetics & Antipruritics,628,"£4,175.17","£4,519.27"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1314,Topical Circulatory Preparations,177,£733.93,£794.01
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1304,Topical Corticosteroids,"36,444","£146,145.83","£158,053.34"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2005,Tracheostomy & Laryngectomy Appliances,341,"£37,830.39","£41,030.91"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1106,Treatment Of Glaucoma,"18,946","£175,996.58","£190,640.95"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,702,Treatment Of Vaginal & Vulval Conditions,"7,924","£73,624.67","£79,724.69"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2106,Trusses,38,£969.59,"£1,051.23"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2392,Tubing & Accessories,12,£517.34,£561.06
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2280,Tubing And Accessories,551,"£6,300.82","£6,807.43"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2394,Two Piece Ostomy Systems,"1,241","£95,091.08","£103,102.43"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2290,Urinal Systems,35,"£1,257.55","£1,322.14"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2396,Urostomy Bags,151,"£20,531.77","£22,269.93"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1404,Vaccines And Antisera,"123,511","£813,276.15","£882,005.53"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2118,Vacuum Pumps for Erectile Dysfunction,13,"£1,465.03","£1,588.93"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2125,Vaginal Dilators,38,"£1,065.14","£1,154.96"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2123,Vaginal Moisturisers,298,"£2,410.79","£2,611.95"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2134,Vaginal PH Correction Products,7,£43.63,£47.25
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1301,Vehicles and Emulsifying Agents,12,£76.99,£83.25
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2120,Venous Ulcer Compression System,120,"£2,869.34","£3,111.25"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,906,Vitamins,"56,919","£222,852.71","£238,015.15"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1914,Waters,17,£159.39,£172.55
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,2003,Wound Management & other Dressings,"3,416","£84,731.85","£91,884.57"
3rd Quarter 2012/2013,5QE00,PCT OXFORDSHIRE,1313,Wound Management Products,122,"£3,227.72","£3,497.61"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2001,Absorbent Cottons,8,£55.46,£60.07
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1906,Acids,28,£111.67,£119.03
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1306,Acne and Rosacea,"1,368","£13,693.10","£14,832.97"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,104,Acute Diarrhoea,"1,122","£2,428.32","£2,583.28"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2305,Adhesive Discs/Rings/Pads/Plasters,82,"£2,954.02","£3,204.06"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2315,Adhesive Removers (Sprays/Liquids/Wipes),349,"£6,914.43","£7,499.52"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,901,Anaemias + Other Blood Disorders,"10,416","£24,041.69","£25,437.38"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2128,Anal Irrigation System,15,"£2,148.38","£2,330.08"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2202,Anal Plugs,3,£239.29,£259.50
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,407,Analgesics,"53,417","£340,780.82","£367,615.29"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,505,Anthelmintics,207,£442.73,£474.36
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,203,Anti-Arrhythmic Drugs,"1,157","£5,709.20","£6,146.37"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1103,Anti-Infective Eye Preparations,"2,044","£4,563.83","£4,922.62"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1310,Anti-Infective Skin Preparations,"3,344","£15,766.06","£17,055.69"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,501,Antibacterial Drugs,"36,806","£148,341.47","£159,642.09"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,208,Anticoagulants And Protamine,"8,436","£82,506.13","£89,210.18"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,403,Antidepressant Drugs,"42,647","£118,538.75","£126,886.29"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,408,Antiepileptics,"13,256","£242,670.90","£262,253.94"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,211,Antifibrinolytic Drugs & Haemostatics,476,"£4,103.34","£4,433.10"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,502,Antifungal Drugs,"1,718","£13,256.29","£14,348.85"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,304,"Antihist, Hyposensit & Allergic Emergen","11,644","£25,600.93","£27,239.03"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1312,Antiperspirants,81,"£1,265.77","£1,371.61"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,209,Antiplatelet Drugs,"27,157","£31,097.40","£33,112.71"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,504,Antiprotozoal Drugs,"3,024","£6,691.65","£7,169.92"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,103,Antisecretory Drugs+Mucosal Protectants,"39,559","£83,773.22","£89,984.56"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,102,Antispasmod.&Other Drgs Alt.Gut Motility,"3,739","£24,172.26","£25,861.66"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,503,Antiviral Drugs,494,"£6,964.37","£7,534.43"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2002,Arm Sling/Bandages,82,"£1,723.28","£1,868.07"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,308,Aromatic Inhalations,8,£7.82,£8.27
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2320,Bag Closures,2,£7.53,£8.15
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2325,Bag Covers,13,£258.80,£280.71
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1907,Base/Dil/Susp Agents/Stabilisers,303,"£5,077.32","£5,499.58"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2330,Belts,50,"£2,204.65","£2,369.44"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,204,Beta-Adrenoceptor Blocking Drugs,"24,191","£45,747.11","£49,153.44"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,301,Bronchodilators,"24,668","£195,988.33","£212,187.60"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,404,CNS Stimulants and drugs used for ADHD,748,"£34,938.73","£37,869.05"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2113,Catheter Maintenance Solutions,340,"£7,665.36","£8,310.97"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2205,Catheter Valves,111,"£1,694.65","£1,836.60"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2102,Catheters,991,"£58,399.30","£63,335.57"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2103,Chiropody Appliances,7,£7.32,£7.84
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,105,Chronic Bowel Disorders,"1,693","£62,857.84","£68,059.32"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2335,Colostomy Bags,368,"£67,549.73","£73,106.59"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,910,Compound Vit/Mineral Formulations,44,£340.33,£367.89
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2104,Contraceptive Devices,61,£720.37,£781.08
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,703,Contraceptives,"7,407","£85,529.11","£92,637.16"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1913,Cordials/Soft Drinks,7,£81.52,£88.32
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1104,Corti'roids & Other Anti-Inflamm.Preps.,"1,733","£5,632.75","£6,085.73"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,603,Corticosteroids (Endocrine),"6,839","£44,600.06","£47,850.58"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,302,Corticosteroids (Respiratory),"17,156","£539,018.85","£584,413.29"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,309,Cough Preparations,950,"£1,388.30","£1,454.86"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,303,"Cromoglycate,Rel,Leukotriene Antagonists","1,685","£43,135.52","£46,759.16"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,801,Cytotoxic Drugs,129,"£6,567.56","£7,069.23"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2345,Deodorants,103,"£1,015.08","£1,100.82"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,2346,Discharge Solidifying Agents,45,"£2,038.07","£2,210.59"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,202,Diuretics,"26,068","£30,471.93","£32,483.72"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1201,Drugs Acting On The Ear,"1,801","£6,142.48","£6,638.40"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1202,Drugs Acting On The Nose,"5,407","£35,664.42","£38,609.73"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,1203,Drugs Acting On The Oropharynx,"1,421","£6,194.20","£6,686.82"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,606,Drugs Affecting Bone Metabolism,"5,835","£17,921.75","£19,334.17"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,109,Drugs Affecting Intestinal Secretions,398,"£14,891.05","£16,126.64"
3rd Quarter 2012/2013,5PN00,PCT PETERBOROUGH,802,Drugs Affecting The Immune Response,"1,118","£60,035.15","£64,919.83"
