Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2394,Two Piece Ostomy Systems,134,"œ11,938.79","œ12,910.07"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2290,Urinal Systems,14,œ515.39,œ558.80
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2396,Urostomy Bags,80,"œ9,354.37","œ10,145.69"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,1404,Vaccines And Antisera,"35,560","œ253,817.82","œ275,052.32"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2118,Vacuum Pumps for Erectile Dysfunction,5,œ400.44,œ434.38
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2125,Vaginal Dilators,2,œ46.06,œ49.92
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2123,Vaginal Moisturisers,58,œ560.81,œ607.55
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2134,Vaginal PH Correction Products,13,œ82.45,œ89.25
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,1301,Vehicles and Emulsifying Agents,"2,678","œ8,642.21","œ9,337.00"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2120,Venous Ulcer Compression System,25,œ742.87,œ805.31
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,906,Vitamins,"36,709","œ226,697.77","œ227,383.84"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,1914,Waters,4,œ40.09,œ43.44
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,2003,Wound Management & other Dressings,"2,588","œ94,479.13","œ102,447.67"
3rd Quarter 2012/2013,5HY00,PCT HOUNSLOW,1313,Wound Management Products,2,œ69.28,œ75.01
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2001,Absorbent Cottons,20,œ60.95,œ65.83
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1906,Acids,81,œ87.22,œ86.03
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1306,Acne and Rosacea,"2,690","œ26,241.82","œ28,422.80"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,104,Acute Diarrhoea,"2,875","œ9,746.32","œ10,416.45"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2310,Adhesive (Pastes/Sprays/Solutions),3,œ104.73,œ113.61
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2305,Adhesive Discs/Rings/Pads/Plasters,273,"œ8,713.98","œ9,451.35"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2315,Adhesive Removers (Sprays/Liquids/Wipes),"1,005","œ20,217.03","œ21,926.07"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,901,Anaemias + Other Blood Disorders,"25,190","œ38,328.59","œ40,227.54"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2128,Anal Irrigation System,43,"œ4,974.98","œ5,396.02"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2202,Anal Plugs,7,œ324.82,œ352.30
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,407,Analgesics,"120,155","œ790,874.64","œ852,790.13"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,505,Anthelmintics,273,œ329.71,œ344.39
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,203,Anti-Arrhythmic Drugs,"1,110","œ4,423.01","œ4,742.11"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1103,Anti-Infective Eye Preparations,"3,466","œ6,913.94","œ7,452.56"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1310,Anti-Infective Skin Preparations,"6,134","œ34,139.18","œ36,946.64"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,501,Antibacterial Drugs,"58,366","œ217,130.17","œ233,898.07"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,208,Anticoagulants And Protamine,"17,511","œ109,761.70","œ118,487.90"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,403,Antidepressant Drugs,"76,651","œ263,922.99","œ282,865.10"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,408,Antiepileptics,"34,886","œ615,308.75","œ664,675.21"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,211,Antifibrinolytic Drugs & Haemostatics,453,"œ3,824.40","œ4,127.51"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,502,Antifungal Drugs,"2,306","œ21,579.34","œ23,360.06"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,304,"Antihist, Hyposensit & Allergic Emergen","16,602","œ55,030.52","œ58,923.41"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1312,Antiperspirants,118,œ397.88,œ429.98
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,209,Antiplatelet Drugs,"57,321","œ87,093.35","œ92,204.67"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,504,Antiprotozoal Drugs,"6,119","œ11,082.26","œ11,764.28"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,103,Antisecretory Drugs+Mucosal Protectants,"73,168","œ152,945.71","œ163,492.73"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,102,Antispasmod.&Other Drgs Alt.Gut Motility,"7,644","œ49,908.24","œ53,569.57"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,503,Antiviral Drugs,805,"œ12,901.57","œ13,964.95"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2002,Arm Sling/Bandages,520,"œ11,814.45","œ12,807.55"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,308,Aromatic Inhalations,41,œ46.19,œ49.55
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2320,Bag Closures,13,œ110.43,œ119.73
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2325,Bag Covers,34,"œ1,022.99","œ1,099.85"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1907,Base/Dil/Susp Agents/Stabilisers,621,"œ18,122.36","œ19,622.31"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2330,Belts,72,"œ2,483.37","œ2,693.40"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,204,Beta-Adrenoceptor Blocking Drugs,"54,632","œ104,038.45","œ111,159.09"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,301,Bronchodilators,"58,749","œ548,347.85","œ593,819.91"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,404,CNS Stimulants and drugs used for ADHD,574,"œ25,622.80","œ27,766.71"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2113,Catheter Maintenance Solutions,315,"œ7,511.09","œ8,144.36"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2205,Catheter Valves,51,œ704.93,œ764.26
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2102,Catheters,"1,040","œ72,496.57","œ78,627.62"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2017,Cervical Collar,11,œ25.89,œ27.94
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2103,Chiropody Appliances,10,œ39.82,œ43.06
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,105,Chronic Bowel Disorders,"3,488","œ101,847.35","œ110,197.85"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2335,Colostomy Bags,559,"œ105,870.02","œ114,812.46"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,910,Compound Vit/Mineral Formulations,"1,242","œ9,913.77","œ10,648.23"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2104,Contraceptive Devices,29,œ315.52,œ342.05
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,703,Contraceptives,"11,976","œ112,182.45","œ121,426.73"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1913,Cordials/Soft Drinks,2,œ38.20,œ41.40
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1104,Corti'roids & Other Anti-Inflamm.Preps.,"1,820","œ6,739.42","œ7,283.18"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,603,Corticosteroids (Endocrine),"10,421","œ97,374.18","œ104,849.76"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,302,Corticosteroids (Respiratory),"31,586","œ1,001,234.27","œ1,085,569.45"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,309,Cough Preparations,"4,511","œ5,211.13","œ5,360.41"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,303,"Cromoglycate,Rel,Leukotriene Antagonists","3,052","œ75,067.24","œ81,337.99"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2131,Cycloidal Vibration Accessories,4,œ456.30,œ495.00
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,801,Cytotoxic Drugs,129,"œ7,634.19","œ8,271.01"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2345,Deodorants,341,"œ3,582.87","œ3,885.43"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2346,Discharge Solidifying Agents,76,"œ3,283.96","œ3,561.63"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,202,Diuretics,"59,028","œ113,702.35","œ121,251.92"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1201,Drugs Acting On The Ear,"3,185","œ10,478.26","œ11,322.65"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1202,Drugs Acting On The Nose,"8,268","œ69,501.55","œ75,269.77"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1203,Drugs Acting On The Oropharynx,"3,138","œ15,222.73","œ16,463.16"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,606,Drugs Affecting Bone Metabolism,"9,663","œ34,760.36","œ37,559.05"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,109,Drugs Affecting Intestinal Secretions,"1,083","œ47,986.89","œ51,943.03"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,802,Drugs Affecting The Immune Response,"2,463","œ90,737.00","œ98,120.25"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,704,Drugs For Genito-Urinary Disorders,"17,651","œ290,160.64","œ313,948.53"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,601,Drugs Used In Diabetes,"64,202","œ911,352.43","œ986,673.56"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,406,Drugs Used In Nausea And Vertigo,"14,003","œ78,544.87","œ84,420.15"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1002,Drugs Used In Neuromuscular  Disorders,"3,324","œ29,835.69","œ32,122.47"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,409,Drugs Used In Park'ism/Related Disorders,"6,788","œ111,231.96","œ120,097.17"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,402,Drugs Used In Psychoses & Rel.Disorders,"14,890","œ268,589.19","œ290,019.23"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1001,Drugs Used In Rheumatic Diseases & Gout,"41,344","œ189,690.38","œ204,034.15"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,410,Drugs Used In Substance Dependence,"14,137","œ177,225.57","œ190,148.06"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,411,Drugs for Dementia,"3,074","œ80,483.54","œ87,124.14"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,405,Drugs used in the Treatment of Obesity,605,"œ18,213.48","œ19,744.16"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2121,Dry Mouth Products,54,œ304.19,œ329.26
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,101,Dyspep&Gastro-Oesophageal Reflux Disease,"9,468","œ54,273.48","œ58,384.77"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2107,Elastic Hosiery,807,"œ11,388.94","œ12,336.85"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1302,Emollient & Barrier Preparations,"21,300","œ110,362.51","œ119,393.64"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2122,Emollients,"4,274","œ24,651.30","œ26,680.95"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2130,Eye Products,"1,795","œ16,847.32","œ18,249.13"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2215,Faecal Collectors,2,œ221.31,œ240.00
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2350,Filters/Bridges,6,œ79.15,œ85.72
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,902,Fluids And Electrolytes,"2,301","œ13,250.45","œ14,227.84"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2006,Foam,1,œ17.72,œ19.21
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,909,Foods,333,"œ12,851.17","œ13,934.27"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2004,Gauzes & Gauze Tissue,101,œ626.38,œ678.25
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1501,General Anaesthesia,203,"œ1,195.66","œ1,287.55"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,911,Health Supplements,359,"œ4,872.65","œ5,170.19"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,205,Hypertension and Heart Failure,"98,989","œ248,247.97","œ266,469.22"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,401,Hypnotics And Anxiolytics,"20,831","œ97,642.49","œ104,452.22"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,605,Hypothalamic&Pituitary Hormones&Antioest,680,"œ131,069.60","œ142,139.88"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2360,Ileostomy Bags,655,"œ85,710.23","œ92,936.84"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2240,Incontinence Sheath Fixing Strips & Adh,41,œ565.07,œ597.04
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2230,Incontinence Sheaths,194,"œ10,336.31","œ11,206.82"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2132,Inhalation Solutions,6,œ176.55,œ191.33
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2285,Insert For Female Stress Incont,2,œ79.72,œ86.46
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2116,Irrigation Solutions,225,"œ1,148.33","œ1,242.41"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2370,Irrigation Washout Appliances,46,"œ1,354.12","œ1,468.46"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,106,Laxatives,"24,202","œ113,300.13","œ121,607.62"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2250,Leg Bags,766,"œ22,963.96","œ24,896.07"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2007,Lints,1,œ2.58,œ2.79
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,212,Lipid-Regulating Drugs,"103,861","œ313,628.82","œ337,160.41"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1502,Local Anaesthesia,"1,412","œ23,677.91","œ25,658.50"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1107,Local Anaesthetics,1,œ8.52,œ9.22
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,107,Local Prepn for Anal & Rectal Disorders,"2,427","œ16,614.51","œ17,985.10"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,213,Local Sclerosants,1,œ5.90,œ6.40
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2138,Low Friction Products,10,œ265.88,œ288.31
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2114,Lubricant Gels,145,œ453.52,œ490.59
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2127,Lymphoedema Garments,155,"œ7,302.72","œ7,919.25"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,908,Metabolic Disorders,5,œ217.08,œ235.04
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2143,Micro-Enema - Sodium Citrate,8,œ90.77,œ98.25
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,905,Minerals,"1,492","œ28,670.53","œ30,315.45"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1108,Miscellaneous Ophthalmic Preparations,"8,793","œ31,489.29","œ34,012.71"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,307,Mucolytics,"4,102","œ76,031.35","œ81,979.58"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1105,Mydriatics And Cycloplegics,105,"œ1,118.78","œ1,210.85"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2124,Nasal Products,780,œ896.87,œ962.31
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2260,Night Drainage Bags,792,"œ10,390.62","œ11,258.67"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,206,"Nit,Calc Block & Other Antianginal Drugs","74,454","œ241,373.02","œ259,354.69"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2119,Oral Film Forming Agents,14,œ730.50,œ791.93
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,904,Oral Nutrition,"12,951","œ471,062.88","œ509,880.06"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2101,Other Appliances,"13,091","œ94,915.67","œ102,760.53"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,607,Other Endocrine Drugs,123,"œ4,310.50","œ4,670.66"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,912,Other Health Supplements,181,"œ2,109.24","œ2,256.48"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1905,Other Preparations,56,œ914.94,œ990.68
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2108,Oxygen Masks,1,œ0.89,œ0.97
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2112,Peak Flow Meters,246,"œ1,388.49","œ1,502.67"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2137,Pelvic Toning Devices,1,œ13.84,œ15.00
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2141,Physical Debridement Device,14,œ679.23,œ736.61
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2129,Plantar Pressure Offloading Device,37,œ938.17,"œ1,017.16"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2008,Plasters,1,œ5.32,œ5.76
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,201,Positive Inotropic Drugs,"6,050","œ5,736.93","œ5,930.07"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1305,Preparations For Eczema And Psoriasis,"1,978","œ78,495.47","œ85,113.16"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1307,Preparations For Warts And Calluses,615,"œ3,564.65","œ3,857.17"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2375,Pressure Plates/Shields,8,œ98.26,œ106.56
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1902,Selective Preparations,"1,624","œ49,952.06","œ54,004.13"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,604,Sex Hormones,"6,635","œ99,833.16","œ108,054.81"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,803,Sex Hormones & Antag In Malig Disease,"3,736","œ184,748.97","œ200,137.58"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1309,Shampoo&Other Preps For Scalp&Hair Cond,"3,179","œ18,979.05","œ20,542.83"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2020,Silk Garments,108,"œ7,404.01","œ8,028.51"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1904,Single Substances,6,œ31.31,œ33.78
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1311,"Skin Cleansers,Antiseptics & Desloughing",754,"œ4,059.93","œ4,386.69"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2014,"Skin Closure Strips, Sterile",32,œ49.13,œ53.16
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2380,Skin Fillers And Protectives,"1,315","œ17,117.82","œ18,556.62"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2385,Skin Protectors,113,"œ9,254.16","œ10,037.28"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1003,Soft-Tissue Disorders & Topical Pain Rel,"10,774","œ68,012.97","œ73,626.11"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2009,Stockinette,"1,101","œ13,167.91","œ14,268.72"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2390,Stoma Caps/Dressings,30,"œ1,518.70","œ1,647.13"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1308,Sunscreens And Camouflagers,447,"œ11,077.81","œ11,790.61"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2010,Surgical Adhesive Tape,494,"œ1,256.06","œ1,356.49"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2011,Surgical Sutures,142,œ398.12,œ431.87
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2270,Suspensory Systems,17,œ958.60,"œ1,039.50"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2012,Swabs,682,"œ1,912.93","œ2,068.40"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,207,Sympathomimetics,5,œ285.29,œ309.21
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,310,Systemic Nasal Decongestants,540,"œ1,274.69","œ1,338.05"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,602,Thyroid And Antithyroid Drugs,"42,585","œ105,503.69","œ113,148.92"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1303,Top Local Anaesthetics & Antipruritics,557,"œ2,310.31","œ2,495.61"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1314,Topical Circulatory Preparations,318,"œ1,416.52","œ1,532.16"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1304,Topical Corticosteroids,"16,420","œ75,472.45","œ81,619.66"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2005,Tracheostomy & Laryngectomy Appliances,140,"œ7,960.30","œ8,634.32"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1106,Treatment Of Glaucoma,"11,414","œ97,902.29","œ106,027.51"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,702,Treatment Of Vaginal & Vulval Conditions,"2,238","œ15,036.51","œ16,252.02"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2106,Trusses,10,œ248.79,œ269.85
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2392,Tubing & Accessories,2,œ77.61,œ84.20
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2280,Tubing And Accessories,220,"œ2,420.73","œ2,623.29"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2394,Two Piece Ostomy Systems,376,"œ33,877.28","œ36,744.67"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2290,Urinal Systems,19,œ680.30,œ737.83
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2396,Urostomy Bags,163,"œ21,643.76","œ23,475.57"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1404,Vaccines And Antisera,"46,109","œ305,740.10","œ331,563.75"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2118,Vacuum Pumps for Erectile Dysfunction,22,"œ2,849.08","œ3,090.00"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2123,Vaginal Moisturisers,225,"œ1,761.71","œ1,907.88"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2134,Vaginal PH Correction Products,23,œ189.04,œ204.75
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1301,Vehicles and Emulsifying Agents,73,œ498.28,œ539.16
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2120,Venous Ulcer Compression System,106,"œ3,488.81","œ3,782.99"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,906,Vitamins,"25,425","œ106,039.41","œ113,013.97"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1914,Waters,13,œ182.71,œ197.96
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,2003,Wound Management & other Dressings,"3,100","œ100,219.46","œ108,669.99"
3rd Quarter 2012/2013,5NX00,PCT HULL TEACHING,1313,Wound Management Products,21,œ986.03,"œ1,068.97"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,2001,Absorbent Cottons,1,œ26.02,œ28.20
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,1906,Acids,9,œ363.75,œ394.10
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,1306,Acne and Rosacea,"1,042","œ10,767.66","œ11,663.60"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,104,Acute Diarrhoea,"1,452","œ4,155.56","œ4,436.92"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,2310,Adhesive (Pastes/Sprays/Solutions),3,œ59.87,œ64.92
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,2305,Adhesive Discs/Rings/Pads/Plasters,103,"œ2,362.21","œ2,562.21"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,2315,Adhesive Removers (Sprays/Liquids/Wipes),369,"œ7,192.74","œ7,801.08"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,901,Anaemias + Other Blood Disorders,"10,535","œ19,246.66","œ20,132.55"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,2128,Anal Irrigation System,16,"œ2,220.44","œ2,408.32"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,407,Analgesics,"51,013","œ349,081.82","œ376,790.44"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,505,Anthelmintics,148,œ204.67,œ214.36
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,203,Anti-Arrhythmic Drugs,729,"œ6,225.19","œ6,728.38"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,1103,Anti-Infective Eye Preparations,"1,536","œ3,081.92","œ3,322.71"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,1310,Anti-Infective Skin Preparations,"2,619","œ11,108.34","œ12,014.68"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,501,Antibacterial Drugs,"28,997","œ102,090.47","œ109,828.86"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,208,Anticoagulants And Protamine,"9,886","œ46,372.99","œ50,044.35"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,403,Antidepressant Drugs,"44,324","œ201,597.22","œ216,823.51"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,408,Antiepileptics,"13,972","œ269,354.44","œ291,098.30"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,211,Antifibrinolytic Drugs & Haemostatics,240,"œ1,998.88","œ2,159.00"
3rd Quarter 2012/2013,5QT00,PCT ISLE OF WIGHT NHS,502,Antifungal Drugs,"1,480","œ8,483.65","œ9,177.57"
